I0,I1,I2,I3
-0.39462,-0.39587,-20.429382,-18.97551
-0.39462,-0.39587,-20.264587,-19.898376
-0.39462,-0.39587,-19.770203,-20.56855
-0.39462,-0.39587,-19.810486,-20.224304
-0.39462,-0.39587,-20.667435,-20.400093
-0.39462,-0.39587,-20.099792,-20.286568
-0.394441,-0.39587,-20.055847,-20.231628
-0.39462,-0.39587,-19.726257,-20.612495
-0.39462,-0.39587,-20.231628,-20.118103
-0.39462,-0.39587,-20.191345,-19.814148
-0.39462,-0.39587,-20.1474,-20.466011
-0.39462,-0.39587,-20.037537,-20.682076
-0.39462,-0.39587,-20.623489,-20.444038
-0.39462,-0.39587,-20.125427,-20.033875
-0.39462,-0.39587,-20.348816,-19.693291
-0.39462,-0.39587,-20.447693,-20.323189
-0.39462,-0.39587,-20.630814,-19.700615
-0.39462,-0.39587,-21.150833,-20.033875
-0.39462,-0.39587,-20.110779,-20.063171
-0.39462,-0.39587,-20.227966,-20.469673
-0.39462,-0.39587,-20.151062,-20.411079
-0.39462,-0.39587,-19.993591,-20.740669
-0.39462,-0.39587,-19.850769,-20.070496
-0.39462,-0.39587,-21.213089,-20.6894
-0.39462,-0.39587,-20.202332,-19.645683
-0.394441,-0.39587,-20.627151,-20.037537
-0.39462,-0.39587,-20.4953,-20.35981
-0.39462,-0.39587,-20.085144,-20.1474
-0.39462,-0.39587,-20.319519,-20.341499
-0.39462,-0.39587,-20.381775,-20.121765
-0.39462,-0.39587,-20.451355,-20.524605
-0.394441,-0.39587,-19.832458,-20.260933
-0.39462,-0.39587,-20.271912,-20.074158
-0.39462,-0.39587,-20.429382,-20.063171
-0.39462,-0.39587,-20.843216,-20.271919
-0.39462,-0.39587,-20.894485,-20.326851
-0.39462,-0.39587,-20.231628,-19.850769
-0.39462,-0.39587,-20.619827,-20.205994
-0.39462,-0.39587,-20.381775,-20.286568
-0.39462,-0.39587,-19.931335,-20.063171
-0.39462,-0.39587,-19.898376,-19.609062
-0.394441,-0.39587,-20.326843,-19.458916
-0.39462,-0.39587,-20.198669,-19.667656
-0.39462,-0.39587,-19.773865,-19.971619
-0.39462,-0.39587,-20.35614,-19.931335
-0.39462,-0.39587,-20.444031,-19.839783
-0.39462,-0.39587,-20.978714,-21.004349
-0.39462,-0.39587,-20.458679,-20.982376
-0.39462,-0.39587,-20.458679,-19.312431
-0.39462,-0.396048,-20.462341,-20.21698
-0.394441,-0.39587,-20.195007,-20.1474
-0.39462,-0.39587,-20.689407,-20.528267
-0.394441,-0.39587,-20.766312,-19.953308
-0.39462,-0.39587,-20.645462,-19.283134
-0.39462,-0.39587,-19.960632,-20.198669
-0.394441,-0.39587,-19.93866,-21.165482
-0.394441,-0.39587,-20.140076,-20.700386
-0.394441,-0.39587,-20.081482,-20.231628
-0.394441,-0.39587,-20.561234,-20.49897
-0.394441,-0.39587,-20.352478,-19.67498
-0.394441,-0.39587,-20.184021,-20.162048
-0.39462,-0.39587,-20.205994,-20.667427
-0.394441,-0.39587,-20.883499,-20.304878
-0.394441,-0.39587,-20.40741,-19.945984
-0.39462,-0.39587,-19.784851,-20.07782
-0.39462,-0.39587,-19.993591,-20.162048
-0.394441,-0.39587,-20.557571,-20.78096
-0.394441,-0.395691,-20.601517,-20.85054
-0.39462,-0.395691,-20.473328,-20.319527
-0.394441,-0.395691,-20.304871,-19.854431
-0.394441,-0.395691,-20.561234,-19.682304
-0.394441,-0.395691,-20.440369,-19.93866
-0.394262,-0.395691,-20.975052,-20.257271
-0.394262,-0.39587,-21.564667,-20.535591
-0.394262,-0.39587,-20.715042,-20.425728
-0.394262,-0.39587,-20.129089,-19.422295
-0.394262,-0.39587,-20.074158,-20.107117
-0.394262,-0.39587,-20.059509,-20.099792
-0.394262,-0.39587,-19.902039,-20.491646
-0.394262,-0.39587,-20.550247,-19.88739
-0.394262,-0.39587,-20.630814,-20.1474
-0.394262,-0.395691,-20.579544,-19.971619
-0.394262,-0.39587,-20.231628,-20.425728
-0.394262,-0.39587,-20.319519,-20.513618
-0.394262,-0.39587,-20.381775,-20.542915
-0.394441,-0.39587,-20.579544,-20.118103
-0.394262,-0.395691,-20.418396,-20.004578
-0.394262,-0.39587,-20.682083,-20.092468
-0.394262,-0.395691,-20.586868,-19.74456
-0.394262,-0.39587,-20.154724,-19.832458
-0.394262,-0.395691,-20.103455,-20.16571
-0.394262,-0.39587,-20.209656,-20.048523
-0.394262,-0.395691,-19.733582,-19.982605
-0.394262,-0.39587,-20.491638,-20.048523
-0.394441,-0.39587,-19.795837,-20.553902
-0.394441,-0.39587,-19.803162,-20.37812
-0.394441,-0.395691,-20.09613,-20.242615
-0.394441,-0.39587,-20.374451,-19.960632
-0.394441,-0.39587,-20.312195,-20.00824
-0.394441,-0.395691,-19.934998,-20.473335
-0.394441,-0.39587,-19.685974,-20.16571
-0.394441,-0.39587,-19.953308,-20.227966
-0.394441,-0.395691,-20.205994,-19.685966
-0.394441,-0.39587,-19.425949,-19.927673
-0.394441,-0.39587,-19.945984,-19.784851
-0.394441,-0.39587,-19.891052,-19.418633
-0.394441,-0.39587,-20.275574,-20.246277
-0.39462,-0.395691,-20.769974,-19.861755
-0.394441,-0.395691,-20.110779,-20.63813
-0.394441,-0.395691,-20.227966,-20.363472
-0.394441,-0.395691,-20.011902,-20.330513
-0.394441,-0.395691,-20.403748,-20.389107
-0.394441,-0.395691,-20.400085,-20.1474
-0.39462,-0.39587,-20.103455,-20.235291
-0.394441,-0.395691,-19.638367,-20.180359
-0.394441,-0.39587,-20.074158,-20.253609
-0.394441,-0.395691,-21.011673,-20.462349
-0.394441,-0.39587,-20.279236,-20.293892
-0.39462,-0.395691,-20.480652,-20.129089
-0.394441,-0.395691,-20.004578,-20.011902
-0.39462,-0.395691,-20.21698,-20.132751
-0.39462,-0.395691,-21.048294,-20.352486
-0.394441,-0.395691,-20.28656,-20.865189
-0.39462,-0.395691,-20.839554,-20.411079
-0.394441,-0.395691,-20.458679,-20.037537
-0.39462,-0.39587,-19.825134,-19.631035
-0.39462,-0.395691,-20.682083,-20.260933
-0.39462,-0.395691,-20.513626,-19.667656
-0.394441,-0.39587,-20.579544,-19.967957
-0.394441,-0.39587,-20.187683,-19.718925
-0.394441,-0.395691,-20.813919,-19.729912
-0.39462,-0.395691,-20.645462,-19.821472
-0.394441,-0.395691,-20.528275,-20.02655
-0.39462,-0.395691,-20.202332,-20.21698
-0.394441,-0.39587,-20.022888,-20.363472
-0.394441,-0.395691,-20.019226,-20.184021
-0.394441,-0.395691,-20.392761,-19.86908
-0.39462,-0.39587,-20.209656,-20.202332
-0.394441,-0.395691,-20.887161,-20.191345
-0.394441,-0.39587,-20.718704,-20.063171
-0.39462,-0.395691,-21.044632,-19.792175
-0.394441,-0.395691,-20.136414,-20.220642
-0.39462,-0.395691,-20.184021,-20.249939
-0.39462,-0.395691,-19.814148,-20.374458
-0.39462,-0.395691,-19.843445,-19.27581
-0.394441,-0.395691,-19.978943,-19.53582
-0.39462,-0.39587,-19.7995,-20.539253
-0.394441,-0.39587,-20.085144,-20.004578
-0.394441,-0.395691,-20.942093,-19.740898
-0.394441,-0.39587,-19.488205,-19.653008
-0.39462,-0.39587,-20.466003,-19.554131
-0.394441,-0.395691,-20.447693,-20.249939
-0.394441,-0.395691,-19.594421,-20.323189
-0.394441,-0.395691,-20.173035,-20.242615
-0.39462,-0.395691,-19.781189,-19.689629
-0.39462,-0.39587,-19.60907,-19.645683
-0.394441,-0.395691,-19.88739,-19.850769
-0.394441,-0.395691,-19.971619,-20.173035
-0.394441,-0.39587,-20.238953,-20.063171
-0.39462,-0.395691,-20.242615,-20.330513
-0.39462,-0.395691,-20.433044,-20.158386
-0.394441,-0.395691,-20.02655,-20.597847
-0.39462,-0.395691,-20.16571,-20.00824
-0.394441,-0.395691,-19.46257,-20.099792
-0.39462,-0.395691,-20.616165,-20.019226
-0.39462,-0.395691,-19.891052,-20.121765
-0.39462,-0.395691,-19.993591,-19.792175
-0.394441,-0.395691,-20.531937,-19.982605
-0.39462,-0.395691,-20.070496,-20.572212
-0.39462,-0.395691,-19.894714,-20.531929
-0.39462,-0.395691,-20.35614,-20.09613
-0.39462,-0.395691,-20.872513,-20.363472
-0.394441,-0.395691,-20.498962,-20.466011
-0.39462,-0.395691,-21.051956,-20.367134
-0.39462,-0.395691,-20.517288,-20.663765
-0.394441,-0.395691,-19.964294,-20.09613
-0.394441,-0.39587,-20.304871,-19.960632
-0.394441,-0.395691,-20.227966,-20.02655
-0.394441,-0.395691,-19.934998,-20.586861
-0.394441,-0.395691,-20.238953,-20.590523
-0.394441,-0.395691,-19.934998,-19.850769
-0.394441,-0.395691,-20.630814,-20.843216
-0.394441,-0.395691,-20.656448,-20.451363
-0.394441,-0.395691,-20.923782,-20.484322
-0.394441,-0.395691,-20.205994,-19.510185
-0.39462,-0.395691,-20.081482,-19.93866
-0.394441,-0.395691,-20.048523,-19.678642
-0.394441,-0.395691,-20.682083,-19.773865
-0.394441,-0.395691,-20.634476,-20.286568
-0.39462,-0.395691,-20.169373,-19.755554
-0.394441,-0.395691,-19.949646,-20.030212
-0.394441,-0.395691,-20.125427,-20.238953
-0.394441,-0.395691,-20.491638,-20.129089
-0.394441,-0.395691,-20.528275,-19.993591
-0.394441,-0.39587,-20.162048,-20.304878
-0.394441,-0.395691,-20.788284,-19.931335
-0.394441,-0.395691,-20.52095,-19.751892
-0.394441,-0.395691,-20.301208,-19.934998
-0.394441,-0.395691,-20.535599,-20.169373
-0.39462,-0.395691,-20.71138,-19.861755
-0.39462,-0.395691,-20.59053,-20.345161
-0.39462,-0.395691,-19.810486,-20.480659
-0.39462,-0.395691,-20.326843,-19.945984
-0.39462,-0.395691,-20.561234,-20.195007
-0.39462,-0.395691,-19.880066,-20.334175
-0.394441,-0.395691,-20.341492,-19.927673
-0.394441,-0.395691,-21.12886,-19.667656
-0.394441,-0.395691,-19.880066,-19.967957
-0.394441,-0.395691,-20.586868,-20.85054
-0.394441,-0.395691,-20.26825,-20.231628
-0.394441,-0.395691,-20.696732,-19.931335
-0.394441,-0.395691,-20.949417,-20.726021
-0.394441,-0.395691,-20.396423,-20.151062
-0.394441,-0.395691,-20.378113,-19.964294
-0.39462,-0.395691,-20.392761,-19.642021
-0.394441,-0.395691,-20.224304,-19.792175
-0.39462,-0.395691,-20.055847,-19.989929
-0.394441,-0.395691,-20.315857,-20.253609
-0.394441,-0.395691,-20.154724,-20.21698
-0.39462,-0.395691,-20.154724,-20.641792
-0.39462,-0.395691,-20.176697,-20.400093
-0.394441,-0.395691,-19.898376,-20.293892
-0.39462,-0.395691,-20.033875,-20.436714
-0.39462,-0.395691,-19.770203,-20.037537
-0.394441,-0.395691,-19.880066,-19.861755
-0.39462,-0.395691,-20.004578,-20.136414
-0.394441,-0.395691,-20.180359,-19.770203
-0.39462,-0.395691,-20.312195,-20.224304
-0.39462,-0.395691,-20.180359,-20.733345
-0.39462,-0.395691,-20.07782,-20.663765
-0.39462,-0.395691,-20.066833,-20.044861
-0.394441,-0.395691,-19.858093,-20.345161
-0.394441,-0.395691,-20.378113,-20.601509
-0.394441,-0.395691,-20.57222,-20.374458
-0.394441,-0.395691,-20.846878,-20.444038
-0.394441,-0.395691,-20.546585,-19.803162
-0.39462,-0.395691,-20.436707,-20.019226
-0.39462,-0.395691,-19.649353,-20.400093
-0.39462,-0.395691,-19.949646,-20.469673
-0.394441,-0.395691,-20.004578,-20.385445
-0.394441,-0.395691,-20.473328,-20.21698
-0.394441,-0.395691,-20.564896,-19.934998
-0.394441,-0.395691,-20.033875,-20.575874
-0.39462,-0.395691,-19.986267,-20.531929
-0.394441,-0.395691,-20.297546,-20.033875
-0.394441,-0.395691,-20.35614,-20.158386
-0.394441,-0.395691,-20.652786,-19.612724
-0.394441,-0.395691,-21.084915,-19.883728
-0.39462,-0.395691,-20.411072,-20.180359
-0.39462,-0.395691,-20.121765,-20.821243
-0.39462,-0.395691,-20.905472,-20.513618
-0.39462,-0.395691,-20.707718,-20.345161
-0.39462,-0.395691,-20.722366,-19.620049
-0.39462,-0.395691,-21.084915,-20.103455
-0.394441,-0.395691,-20.28656,-19.865417
-0.394441,-0.395691,-19.993591,-20.209656
-0.394441,-0.395691,-20.583206,-20.385445
-0.394441,-0.395691,-20.081482,-19.909363
-0.39462,-0.395691,-19.978943,-19.634697
-0.394441,-0.395691,-20.931107,-19.902039
-0.394441,-0.395691,-20.359802,-20.129089
-0.394441,-0.395691,-20.685745,-20.400093
-0.394441,-0.395691,-20.400085,-20.341499
-0.394441,-0.395691,-20.887161,-20.575874
-0.394441,-0.395691,-19.605408,-20.162048
-0.39462,-0.395691,-20.00824,-20.136414
-0.394441,-0.395691,-20.238953,-20.187683
-0.394441,-0.395691,-20.125427,-19.645683
-0.394441,-0.395691,-20.455017,-19.634697
-0.394441,-0.395691,-20.630814,-20.37812
-0.394441,-0.395691,-20.447693,-20.883499
-0.394441,-0.395691,-20.652786,-20.279243
-0.394441,-0.395691,-20.726028,-20.367134
-0.394441,-0.395691,-20.319519,-20.00824
-0.394441,-0.395691,-20.370789,-20.205994
-0.394441,-0.395691,-19.466232,-19.986267
-0.394441,-0.395691,-20.282898,-19.638359
-0.394441,-0.395691,-20.993362,-19.689629
-0.394441,-0.395691,-20.07782,-20.202332
-0.394441,-0.395691,-20.348816,-20.173035
-0.394441,-0.395691,-20.312195,-20.129089
-0.394441,-0.395691,-19.920349,-20.30854
-0.394441,-0.395691,-19.902039,-20.184021
-0.394441,-0.395691,-19.543152,-20.436714
-0.394441,-0.395691,-20.173035,-20.21698
-0.394441,-0.395691,-19.986267,-20.118103
-0.394441,-0.395691,-20.370789,-20.542915
-0.394441,-0.395691,-20.330505,-20.722359
-0.394441,-0.395691,-20.048523,-20.220642
-0.394441,-0.395691,-20.392761,-20.612495
-0.394441,-0.395691,-20.696732,-19.839783
-0.394441,-0.395691,-20.557571,-19.93866
-0.39462,-0.395691,-20.42572,-19.7995
-0.39462,-0.395691,-20.202332,-20.601509
-0.39462,-0.395691,-19.982605,-19.554131
-0.394441,-0.395691,-20.235291,-19.828796
-0.394441,-0.395691,-20.154724,-19.572441
-0.394441,-0.395691,-19.967957,-20.315865
-0.39462,-0.395691,-20.348816,-20.103455
-0.394441,-0.395691,-20.158386,-20.330513
-0.394441,-0.395691,-20.037537,-19.792175
-0.39462,-0.395691,-20.041199,-19.964294
-0.394441,-0.395691,-20.059509,-20.022888
-0.394441,-0.395691,-20.52095,-20.110779
-0.394441,-0.395691,-20.579544,-20.011902
-0.394441,-0.395691,-20.678421,-19.975281
-0.394441,-0.395691,-20.231628,-20.744331
-0.39462,-0.395691,-19.784851,-19.565117
-0.39462,-0.395691,-20.198669,-19.65667
-0.394441,-0.395691,-20.110779,-20.506294
-0.394441,-0.395691,-20.290222,-20.30854
-0.394441,-0.395691,-20.378113,-20.070496
-0.394441,-0.395691,-19.623718,-20.264595
-0.394441,-0.395691,-20.795609,-20.044861
-0.394441,-0.395691,-20.524612,-20.407417
-0.394441,-0.395691,-20.594193,-20.542915
-0.394441,-0.395691,-19.989929,-20.63813
-0.394441,-0.395691,-19.894714,-19.891052
-0.39462,-0.395691,-20.176697,-20.630806
-0.394441,-0.395691,-19.95697,-20.260933
-0.394441,-0.395691,-20.224304,-20.088806
-0.394441,-0.395691,-20.110779,-20.242615
-0.394441,-0.395691,-20.220642,-19.861755
-0.394441,-0.395691,-20.83223,-19.422295
-0.394441,-0.395691,-20.330505,-20.407417
-0.394441,-0.395691,-20.458679,-20.389107
-0.394441,-0.395691,-20.092468,-20.356148
-0.39462,-0.395691,-19.806824,-20.033875
-0.39462,-0.395691,-20.033875,-20.747993
-0.394441,-0.395691,-20.810257,-20.205994
-0.394441,-0.395691,-20.685745,-20.29023
-0.39462,-0.395691,-20.542923,-20.220642
-0.39462,-0.395691,-20.07782,-19.568779
-0.394441,-0.395691,-20.02655,-19.814148
-0.39462,-0.395691,-20.429382,-19.579765
-0.394441,-0.395691,-20.21698,-20.136414
-0.394441,-0.395691,-20.498962,-20.623482
-0.394441,-0.395691,-20.385437,-19.975281
-0.394441,-0.395691,-19.93866,-20.367134
-0.394441,-0.395691,-20.473328,-20.491646
-0.394441,-0.395691,-20.253601,-20.224304
-0.39462,-0.395691,-20.26825,-19.737236
-0.394441,-0.395691,-20.608841,-20.107117
-0.394441,-0.395691,-20.788284,-20.246277
-0.394441,-0.395691,-20.6418,-19.631035
-0.394441,-0.395691,-20.458679,-20.180359
-0.394441,-0.395691,-20.041199,-20.553902
-0.394441,-0.395691,-19.839783,-20.641792
-0.39462,-0.395691,-20.162048,-19.81781
-0.39462,-0.395691,-20.158386,-20.114441
-0.394441,-0.395691,-20.513626,-20.242615
-0.394441,-0.395691,-20.195007,-19.88739
-0.39462,-0.395691,-20.634476,-20.000916
-0.394441,-0.395691,-20.553909,-20.352486
-0.394441,-0.395691,-20.264587,-20.231628
-0.394441,-0.395691,-20.275574,-20.520943
-0.394441,-0.395691,-20.6418,-20.49897
-0.394441,-0.395691,-19.880066,-19.865417
-0.39462,-0.395691,-19.891052,-19.986267
-0.39462,-0.395691,-20.169373,-20.319527
-0.394441,-0.395691,-19.685974,-19.95697
-0.394441,-0.395691,-20.213318,-19.858093
-0.39462,-0.395691,-19.924011,-19.93866
-0.394441,-0.395691,-20.35614,-20.140076
-0.394441,-0.395691,-20.513626,-19.975281
-0.39462,-0.395691,-20.579544,-20.455025
-0.39462,-0.395691,-20.685745,-20.652779
-0.394441,-0.395691,-20.253601,-20.16571
-0.39462,-0.395691,-20.345154,-20.436714
-0.39462,-0.395691,-19.598083,-20.312202
-0.39462,-0.395691,-20.121765,-20.158386
-0.394441,-0.395691,-20.293884,-20.180359
-0.394441,-0.395691,-20.319519,-19.623711
-0.39462,-0.395691,-19.707947,-20.356148
-0.394441,-0.395691,-20.099792,-20.271919
-0.394441,-0.395691,-20.429382,-20.103455
-0.394441,-0.395691,-20.700394,-20.019226
-0.394441,-0.395691,-20.579544,-20.125427
-0.394441,-0.395691,-19.967957,-20.37812
-0.39462,-0.395691,-20.462341,-20.553902
-0.394441,-0.395691,-20.638138,-20.444038
-0.39462,-0.395691,-20.238953,-19.53582
-0.39462,-0.395691,-20.418396,-19.495537
-0.39462,-0.395691,-19.795837,-20.337837
-0.394441,-0.395691,-20.118103,-19.960632
-0.39462,-0.395691,-20.140076,-19.88739
-0.39462,-0.395691,-20.257263,-19.711601
-0.39462,-0.395691,-21.125198,-19.967957
-0.39462,-0.395691,-20.213318,-20.506294
-0.394441,-0.395691,-19.913025,-20.480659
-0.394441,-0.395691,-20.755325,-20.542915
-0.39462,-0.395691,-19.872742,-20.063171
-0.394441,-0.395691,-20.737015,-20.484322
-0.394441,-0.395691,-20.630814,-19.65667
-0.394441,-0.395691,-20.02655,-20.645454
-0.394441,-0.395691,-20.345154,-19.821472
-0.39462,-0.395691,-20.260925,-19.821472
-0.394441,-0.395691,-19.524841,-20.022888
-0.394441,-0.395691,-19.865417,-19.986267
-0.39462,-0.395691,-20.345154,-20.213318
-0.39462,-0.395691,-20.158386,-20.158386
-0.394441,-0.395691,-20.151062,-20.140076
-0.394441,-0.395691,-20.35614,-20.348824
-0.394441,-0.395691,-20.696732,-20.451363
-0.394441,-0.395691,-19.88739,-19.843445
-0.394441,-0.395691,-20.1474,-20.506294
-0.39462,-0.395691,-20.363464,-20.264595
-0.39462,-0.395691,-20.07782,-20.396431
-0.39462,-0.395691,-20.114441,-20.00824
-0.394441,-0.395691,-20.667435,-20.015564
-0.394441,-0.395691,-20.378113,-20.414742
-0.39462,-0.395691,-21.084915,-20.158386
-0.39462,-0.395691,-20.35614,-19.6054
-0.39462,-0.395691,-20.579544,-19.95697
-0.39462,-0.395691,-20.140076,-19.814148
-0.394441,-0.395691,-20.693069,-20.286568
-0.394441,-0.395691,-19.832458,-20.129089
-0.39462,-0.395513,-20.385437,-20.249939
-0.39462,-0.395691,-20.238953,-20.978714
-0.39462,-0.395691,-20.088806,-20.048523
-0.39462,-0.395691,-19.495529,-20.253609
-0.39462,-0.395691,-20.564896,-20.513618
-0.39462,-0.395691,-20.982376,-19.971619
-0.39462,-0.395691,-19.891052,-19.850769
-0.39462,-0.395691,-19.795837,-20.253609
-0.394441,-0.395691,-20.253601,-19.93866
-0.39462,-0.395691,-20.205994,-19.850769
-0.39462,-0.395691,-20.154724,-19.964294
-0.394441,-0.395691,-20.044861,-19.319756
-0.39462,-0.395691,-20.359802,-20.151062
-0.39462,-0.395691,-20.275574,-20.722359
-0.39462,-0.395691,-20.843216,-20.304878
-0.39462,-0.395691,-20.605179,-20.476997
-0.39462,-0.395691,-20.198669,-20.337837
-0.39462,-0.395691,-20.187683,-20.385445
-0.39462,-0.395691,-20.861526,-20.546577
-0.394441,-0.395691,-20.766312,-20.114441
-0.39462,-0.395691,-20.334167,-19.777527
-0.39462,-0.395691,-19.707947,-20.059509
-0.39462,-0.395691,-19.773865,-19.795837
-0.39462,-0.395691,-20.02655,-20.370796
-0.39462,-0.395691,-20.323181,-20.195007
-0.39462,-0.395691,-20.220642,-20.35981
-0.394441,-0.395691,-20.114441,-19.942322
-0.394441,-0.395691,-20.396423,-20.180359
-0.39462,-0.395691,-19.854431,-19.95697
-0.39462,-0.395691,-20.125427,-20.260933
-0.39462,-0.395691,-20.557571,-20.381783
-0.39462,-0.395691,-20.447693,-20.601509
-0.39462,-0.395691,-20.367126,-20.491646
-0.394441,-0.395691,-20.290222,-20.634468
-0.394441,-0.395691,-20.568558,-20.279243
-0.39462,-0.395691,-19.770203,-20.092468
-0.394441,-0.395691,-20.806595,-20.176697
-0.394441,-0.395691,-20.000916,-19.883728
-0.394441,-0.395691,-20.652786,-20.129089
-0.394441,-0.395691,-20.085144,-20.663765
-0.394441,-0.395691,-20.202332,-20.330513
-0.394441,-0.395691,-20.557571,-19.821472
-0.394441,-0.395691,-20.689407,-19.316093
-0.394262,-0.395691,-20.824905,-19.565117
-0.394262,-0.395691,-20.887161,-20.447701
-0.394262,-0.395691,-20.334167,-20.605171
-0.394262,-0.395691,-20.634476,-20.044861
-0.394262,-0.395691,-20.033875,-20.015564
-0.394262,-0.395691,-20.623489,-21.147171
-0.394262,-0.395691,-20.696732,-20.418404
-0.394262,-0.39587,-20.279236,-19.964294
-0.394262,-0.395691,-20.542923,-19.880066
-0.394262,-0.395691,-20.363464,-20.916458
-0.394262,-0.395691,-20.224304,-20.352486
-0.394262,-0.39587,-20.213318,-19.993591
-0.394262,-0.39587,-20.601517,-20.033875
-0.394262,-0.395691,-19.95697,-19.737236
-0.394262,-0.395691,-20.246277,-20.246277
-0.394262,-0.395691,-20.319519,-20.09613
-0.394262,-0.395691,-20.290222,-19.847107
-0.394262,-0.39587,-20.890823,-20.191345
-0.394262,-0.39587,-20.700394,-20.121765
-0.394262,-0.39587,-19.913025,-20.07782
-0.394262,-0.395691,-20.744339,-19.993591
-0.394262,-0.395691,-20.656448,-19.898376
-0.394083,-0.395691,-20.041199,-20.414742
-0.394083,-0.39587,-20.931107,-20.352486
-0.394083,-0.39587,-20.997025,-20.341499
-0.394083,-0.39587,-20.447693,-19.810486
-0.394083,-0.39587,-20.835892,-19.788513
-0.394083,-0.39587,-20.213318,-20.411079
-0.394083,-0.39587,-19.902039,-20.594185
-0.394083,-0.395691,-21.04097,-19.740898
-0.394083,-0.39587,-20.704056,-20.198669
-0.394083,-0.395691,-20.359802,-20.184021
-0.394083,-0.395691,-20.517288,-20.56855
-0.394083,-0.39587,-20.26825,-20.118103
-0.394083,-0.39587,-21.158157,-19.740898
-0.394083,-0.39587,-20.513626,-19.733574
-0.393904,-0.39587,-20.451355,-20.187683
-0.393904,-0.39587,-20.42572,-19.847107
-0.393904,-0.39587,-20.253601,-19.803162
-0.393904,-0.39587,-20.213318,-20.407417
-0.393904,-0.39587,-19.722595,-20.209656
-0.393904,-0.395691,-20.260925,-20.1474
-0.393904,-0.39587,-20.422058,-19.931335
-0.393904,-0.395691,-20.912796,-20.033875
-0.393904,-0.395691,-20.469666,-20.400093
-0.393725,-0.39587,-20.905472,-20.517281
-0.393725,-0.39587,-20.422058,-20.590523
-0.393904,-0.395691,-20.315857,-19.997253
-0.393725,-0.395691,-20.539261,-20.297554
-0.393725,-0.395691,-21.022659,-20.07782
-0.393725,-0.39587,-21.224075,-20.136414
-0.393725,-0.39587,-20.729691,-20.535591
-0.393546,-0.39587,-20.414734,-19.821472
-0.393546,-0.39587,-20.513626,-19.766541
-0.393546,-0.39587,-20.744339,-20.260933
-0.393546,-0.39587,-21.044632,-20.444038
-0.393546,-0.39587,-20.861526,-20.268257
-0.393546,-0.39587,-21.183792,-20.235291
-0.393546,-0.39587,-20.649124,-20.520943
-0.393546,-0.395691,-20.40741,-20.663765
-0.393546,-0.39587,-19.989929,-20.462349
-0.393546,-0.39587,-20.242615,-20.301216
-0.393367,-0.39587,-20.586868,-19.839783
-0.393367,-0.39587,-20.35614,-19.792175
-0.393367,-0.39587,-20.865189,-19.74456
-0.393367,-0.39587,-21.198441,-19.696953
-0.393367,-0.39587,-20.931107,-20.242615
-0.393367,-0.39587,-20.824905,-20.286568
-0.393367,-0.39587,-20.125427,-20.37812
-0.393188,-0.39587,-20.103455,-20.063171
-0.393367,-0.39587,-20.843216,-20.088806
-0.393367,-0.39587,-20.458679,-20.286568
-0.393367,-0.39587,-20.447693,-19.850769
-0.393188,-0.39587,-21.38887,-19.876404
-0.393188,-0.39587,-20.685745,-20.125427
-0.393188,-0.39587,-21.081253,-20.1474
-0.393188,-0.39587,-20.330505,-20.103455
-0.393188,-0.39587,-20.828568,-20.022888
-0.393188,-0.39587,-20.912796,-19.916687
-0.393188,-0.39587,-21.121536,-20.528267
-0.393188,-0.395691,-20.601517,-19.898376
-0.393188,-0.39587,-20.612503,-19.653008
-0.393188,-0.39587,-20.480652,-20.414742
-0.393188,-0.39587,-21.289993,-20.107117
-0.393188,-0.39587,-20.638138,-19.978943
-0.393188,-0.395691,-20.202332,-19.894714
-0.393188,-0.395691,-19.777527,-20.315865
-0.393188,-0.39587,-20.740677,-21.044632
-0.393188,-0.395691,-20.649124,-19.843445
-0.393188,-0.395691,-20.71138,-20.041199
-0.393188,-0.39587,-20.616165,-20.107117
-0.393008,-0.39587,-19.971619,-19.58709
-0.393008,-0.39587,-20.455017,-20.044861
-0.393008,-0.39587,-21.070267,-20.173035
-0.393188,-0.39587,-21.026321,-20.418404
-0.393008,-0.39587,-20.861526,-20.553902
-0.393008,-0.39587,-20.260925,-20.469673
-0.393008,-0.39587,-20.173035,-20.967728
-0.393008,-0.39587,-21.253372,-20.220642
-0.393188,-0.39587,-20.993362,-20.312202
-0.393008,-0.39587,-20.279236,-20.253609
-0.393188,-0.395691,-20.271912,-20.162048
-0.393008,-0.39587,-20.953079,-20.528267
-0.393188,-0.39587,-20.791946,-20.367134
-0.393188,-0.395691,-20.466003,-19.95697
-0.393008,-0.39587,-20.363464,-19.854431
-0.393188,-0.39587,-20.784622,-19.623711
-0.393008,-0.39587,-21.198441,-20.055847
-0.393008,-0.39587,-20.76265,-20.030212
-0.393008,-0.39587,-20.993362,-19.997253
-0.393008,-0.39587,-20.564896,-20.187683
-0.393008,-0.39587,-20.52095,-20.286568
-0.393188,-0.39587,-20.92012,-20.044861
-0.393008,-0.39587,-21.264359,-20.400093
-0.393008,-0.39587,-20.033875,-20.151062
-0.393008,-0.39587,-20.612503,-19.6054
-0.393008,-0.39587,-20.389099,-19.88739
-0.393008,-0.39587,-20.748001,-20.348824
-0.393008,-0.39587,-21.106888,-20.074158
-0.393008,-0.39587,-20.769974,-20.224304
-0.393008,-0.39587,-21.257034,-20.319527
-0.393008,-0.39587,-20.418396,-20.242615
